canonical_id,title,author,orig_year,publication_year,description,source_flag,n_voters
K:a3a5d5c3c211,The Radiant Way,Margaret Drabble,1987,1987,"Three Cambridge-educated friends, the psychiatrist Liz Headleand, the prison teacher Alix Bowen, and the art scholar Esther Breuer, are followed through seven years of 1980s Britain that begin at Liz's New Year's Eve party and unfold against a London serial killer. A social novel critiquing Thatcher-era England.",Wikipedia,1
K:5edf5b07c259,Play It as It Lays,Joan Didion,1970,1970,"Maria Wyeth, a minor actress whose marriage and career are falling apart, drifts through Los Angeles and the Nevada desert, recovering in a psychiatric hospital as she recalls the breakdown that brought her there. A novel of 1960s emptiness told in short, fragmented chapters.",Wikipedia,1
K:0c9bc31275dd,Fight Club,Chuck Palahniuk,1996,1996,"An insomniac office worker finds relief in support groups, then meets the charismatic Tyler Durden and starts an underground bare-knuckle fighting club that grows into the anti-consumerist cult Project Mayhem, until he realizes he and Tyler are the same person. A debut novel about masculinity and consumer culture.",Wikipedia,1
K:844116884044,Decline and Fall,Evelyn Waugh,1928,1928,"Theology student Paul Pennyfeather is wrongly expelled from Oxford, takes a teaching post at a shabby Welsh school, becomes entangled with the wealthy Margot Beste-Chetwynde and her white-slavery dealings, and ends up imprisoned before returning to his studies. A first novel that satirizes 1920s British society with black comedy.",Wikipedia,1
K:8b14ad140aeb,Breaking and Entering,Joy Williams,1988,1988,"Willie and Liberty, lovers since their teens, drift through the Florida Keys breaking into vacant vacation homes to live in them while the owners are away, as Liberty senses Willie pulling away and their aimless life turning dangerous. A novel about two rootless drifters on the edges of affluent Florida.",Wikipedia,1
K:051a111d303b,Collected Stories of Elizabeth Bowen,Elizabeth Bowen,,1980,"Seventy-nine stories span the author's career from the 1920s through the postwar years, many centered on women and on Anglo-Irish life, often turning on transience, unease, and wartime London. A comprehensive gathering of the Irish writer's short fiction.","FLAG: no dedicated English Wikipedia page for the collection — used EBSCO, Penguin, ISFDB listings",1
K:fd173963c7a7,We Were the Mulvaneys,Joyce Carol Oates,1996,1996,"The seemingly perfect Mulvaney family of rural Mt. Ephraim, New York, unravels over fifteen years after daughter Marianne is raped following a school dance, as the father's drinking, lost reputation, and bankruptcy scatter the family. A family novel narrated by the youngest son, Judd.",Wikipedia,1
K:e4d6b7a4689e,Night,Elie Wiesel,1958,1956,"A teenage boy and his father are deported from their Transylvanian town to Auschwitz and then Buchenwald, where he witnesses and endures the horrors of the camps and the collapse of his faith. A memoir of the Holocaust, first written in Yiddish, that became a cornerstone of Holocaust literature.",Wikipedia,1
K:cea4e1a79452,Masters of the Dew,Jacques Roumain,1947,1944,"Manuel returns to the drought-stricken Haitian village of Fonds Rouge after years cutting cane in Cuba and, drawing on the political solidarity he learned abroad, searches for water and tries to unite the feuding villagers through collective labor. A peasant novel of human suffering and social awakening in rural Haiti.","FLAG: no English Wikipedia page — used The Modern Novel, Literariness, publisher listings",1
K:b2ed6357b917,A Tale of Two Cities,Charles Dickens,1859,1859,"Dr. Manette, freed after eighteen years in the Bastille, is reunited in London with his daughter Lucie, whose suitors include the exiled French aristocrat Charles Darnay and the dissolute barrister Sydney Carton, all drawn into the Reign of Terror in Paris. A historical novel set in London and Paris during the French Revolution, ending in Carton's sacrifice.",Wikipedia,1
K:4ed9d5c4ad28,The Folded Leaf,William Maxwell,1945,1945,"In 1920s suburban Chicago, the bookish, motherless Lymie Peters and the athletic Spud Latham form an intense adolescent friendship that carries into college, where their rivalry over Sally Forbes builds toward a crisis and Lymie's attempt on his own life. A novel about male friendship with an undercurrent of unspoken attraction.",Wikipedia,1
K:10f18a0254cc,The Gate of Angels,Penelope Fitzgerald,1990,1990,"In 1912 Cambridge, the young physicist Fred Fairly, a fellow of the fictional college St Angelicus, collides on his bicycle with Daisy Saunders in the dark, and the two are mistakenly put to bed together to recover, after which Fred falls in love but loses track of her. A historical novel, the author's only one with a happy ending.",Wikipedia,1
K:fee34cabb897,The Member of the Wedding,Carson McCullers,1946,1946,"During a hot Georgia summer, twelve-year-old tomboy Frankie Addams becomes obsessed with her brother's wedding and convinces herself she will leave town with the couple, passing her days in the kitchen with the cook Berenice and her young cousin John Henry. A coming-of-age novel about loneliness and belonging.",Wikipedia,1
K:5a6ed0245636,Break It Down,Lydia Davis,1986,1986,"Thirty-four very short stories, including the title piece in which a man at a desk tallies the dollar cost of a love affair, work through brevity, understatement, and sudden shifts of voice. An early collection that helped establish the author's compressed, precise form of short fiction.",Wikipedia,1
K:9f3328e101b2,Joseph Andrews,Henry Fielding,1742,1742,"Joseph Andrews, a virtuous young footman dismissed by Lady Booby for refusing her advances, travels from London toward Somersetshire to reunite with his beloved Fanny, falling in with the absent-minded Parson Abraham Adams and meeting robbers and mishaps along the road. A comic novel its author called a ""comic epic poem in prose.""",Wikipedia,1
K:ecccc5395ea7,On the Eve,Ivan Turgenev,1860,1859,"Elena Stakhova, a Russian gentlewoman courted by a sculptor and a scholar, instead falls for Dmitri Insarov, a Bulgarian revolutionary, and secretly marries him to follow him toward the coming war for his homeland. A third novel set on the eve of the Crimean War, built around a heroine who chooses purpose over comfort.",Wikipedia,1
K:6d4d03ec89c9,Where Angels Fear to Tread,E. M. Forster,1905,1905,"The widowed Lilia Herriton travels to Tuscany and marries Gino, a younger Italian dentist's son, prompting her late husband's English family to send her brother-in-law Philip to Monteriano, where a struggle over her infant son ends in the baby's death. A first novel contrasting English propriety with Italian life.",Wikipedia,1
K:bf599939f01f,Cold Mountain,Charles Frazier,1997,1997,"W. P. Inman, a wounded Confederate deserter, walks home across the Carolinas toward Ada Monroe, while Ada and a drifter named Ruby struggle to keep her late father's farm near Cold Mountain alive. A first novel set in the last months of the American Civil War that alternates between the two characters' journeys.",Wikipedia,1
K:45d423f10268,Red Shift,Alan Garner,1973,1973,"Three pairs of lovers in the same Cheshire landscape are linked across time: teenagers Tom and Jan in the present, the epileptic Macey among Roman deserters, and Thomas Rowley during a Civil War massacre. A novel told largely in clipped dialogue, with events in different eras echoing one another.",Wikipedia,1
K:9bc0b5729601,Les Liaisons Dangereuses,Pierre Choderlos de Laclos,1782,1782,"The Marquise de Merteuil and the Vicomte de Valmont, former lovers and amoral rivals, scheme through letters to corrupt the young Cécile de Volanges and seduce the virtuous Madame de Tourvel, until their plots destroy them both. An epistolary novel exposing the cruelty and vanity of French aristocratic society.",Wikipedia,1
K:ced3e731d0b5,Oldest Living Confederate Widow Tells All,Allan Gurganus,1989,1989,"Ninety-nine-year-old Lucy Marsden, speaking from a North Carolina rest home, recounts her marriage at fifteen to Confederate veteran ""Captain Willie"" Marsden and the lives entangled with his, including his former slave Castalia. A long monologue that retells the American South across a century through one woman's voice.",Wikipedia,1
K:ec3fd432acea,The Passion,Jeanette Winterson,1987,1987,"Henri, a young soldier cooking chickens for Napoleon, and Villanelle, a web-footed Venetian boatman's daughter who works in a casino, cross paths amid the wreckage of the Russian campaign and make their way to Venice. A novel mixing the Napoleonic Wars with fantasy and questions of passion.",Wikipedia,1
K:0fb96ea874bc,Ulverton,Adam Thorpe,1992,1992,"Across twelve stories in differing voices and forms, the fictional English village of Ulverton passes through three hundred years of births, deaths, farming, and change from Cromwell's era to the 1980s. A first novel that pieces together a place's history through diaries, letters, sermons, and a television script.",Wikipedia,1
K:1dc9509e5ec7,"Othello, The Moor of Venice",William Shakespeare,1604,1604,"In Venice and Cyprus, the Moorish general Othello, manipulated by his resentful ensign Iago, comes to believe his wife Desdemona has betrayed him with his lieutenant Cassio, and smothers her before learning of her innocence and killing himself. A major tragedy centered on jealousy, manipulation, and deception.",Wikipedia,1
K:e62e1fa9cb0f,The Old Forest and Other Stories,Peter Taylor,1985,1985,"Fourteen stories set in the American South between the 1930s and 1950s, including the title piece in which a Memphis man recalls how a young woman vanished into a city forest after a car accident a week before his wedding. A collection drawn from fifty years of work, several pieces first appearing in The New Yorker.",Wikipedia,1
